"row_id","query","mapping","targets_per_query","is_multi_target","entity","predefined_type","contains_npk","contains_precast","contains_insitu","contains_ortbeton","contains_fertigteil"
"5197","IfcPile COHESION Stahlbeton NPK D C40/50 200 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5198","IfcPile COHESION Stahlbeton NPK D C40/50 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5199","IfcPile COHESION Stahlbeton NPK D C40/50 600 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5200","IfcPile COHESION Stahlbeton NPK D C40/50 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5201","IfcPile COHESION Stahlbeton NPK D C40/50 1000 INSITU","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","True","False","False"
"5202","IfcPile COHESION Stahlbeton NPK E 100","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5203","IfcPile COHESION Stahlbeton NPK E 200","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5204","IfcPile COHESION Stahlbeton NPK E 300","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5205","IfcPile COHESION Stahlbeton NPK E 400","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5206","IfcPile COHESION Stahlbeton NPK E 500","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5207","IfcPile COHESION Stahlbeton NPK E 700","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5208","IfcPile COHESION Stahlbeton NPK E 800","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5209","IfcPile COHESION Stahlbeton NPK E 900","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5210","IfcPile COHESION Stahlbeton NPK E 1000","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","False","False","False"
"5211","IfcPile COHESION Stahlbeton NPK E C20/25 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5212","IfcPile COHESION Stahlbeton NPK E C20/25 400 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5213","IfcPile COHESION Stahlbeton NPK E C20/25 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5214","IfcPile COHESION Stahlbeton NPK E C20/25 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5215","IfcPile COHESION Stahlbeton NPK E C20/25 900 INSITU","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","True","False","False"
"5216","IfcPile COHESION Stahlbeton NPK E C25/30 200 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5217","IfcPile COHESION Stahlbeton NPK E C25/30 300 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5218","IfcPile COHESION Stahlbeton NPK E C25/30 400 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5219","IfcPile COHESION Stahlbeton NPK E C25/30 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5220","IfcPile COHESION Stahlbeton NPK E C25/30 500 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5221","IfcPile COHESION Stahlbeton NPK E C25/30 700 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5222","IfcPile COHESION Stahlbeton NPK E C25/30 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5223","IfcPile COHESION Stahlbeton NPK E C30/37 200 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5224","IfcPile COHESION Stahlbeton NPK E C30/37 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5225","IfcPile COHESION Stahlbeton NPK E C30/37 800 INSITU","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","True","False","False"
"5226","IfcPile COHESION Stahlbeton NPK E C30/37 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5227","IfcPile COHESION Stahlbeton NPK E C35/45 100 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5228","IfcPile COHESION Stahlbeton NPK E C35/45 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5229","IfcPile COHESION Stahlbeton NPK E C35/45 200 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5230","IfcPile COHESION Stahlbeton NPK E C35/45 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5231","IfcPile COHESION Stahlbeton NPK E C35/45 700 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5232","IfcPile COHESION Stahlbeton NPK E C35/45 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5233","IfcPile COHESION Stahlbeton NPK E C40/50 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5234","IfcPile COHESION Stahlbeton NPK E C40/50 400 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5235","IfcPile COHESION Stahlbeton NPK E C40/50 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5236","IfcPile COHESION Stahlbeton NPK F 100","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5237","IfcPile COHESION Stahlbeton NPK F 300","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5238","IfcPile COHESION Stahlbeton NPK F 400","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5239","IfcPile COHESION Stahlbeton NPK F 500","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5240","IfcPile COHESION Stahlbeton NPK F 600","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5241","IfcPile COHESION Stahlbeton NPK F 700","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5242","IfcPile COHESION Stahlbeton NPK F 800","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5243","IfcPile COHESION Stahlbeton NPK F 900","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5244","IfcPile COHESION Stahlbeton NPK F 1000","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","False","False","False"
"5245","IfcPile COHESION Stahlbeton NPK F C20/25 100 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5246","IfcPile COHESION Stahlbeton NPK F C20/25 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5247","IfcPile COHESION Stahlbeton NPK F C20/25 600 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5248","IfcPile COHESION Stahlbeton NPK F C20/25 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5249","IfcPile COHESION Stahlbeton NPK F C25/30 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5250","IfcPile COHESION Stahlbeton NPK F C25/30 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5251","IfcPile COHESION Stahlbeton NPK F C25/30 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5252","IfcPile COHESION Stahlbeton NPK F C25/30 600 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5253","IfcPile COHESION Stahlbeton NPK F C25/30 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5254","IfcPile COHESION Stahlbeton NPK F C25/30 900 INSITU","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","True","False","False"
"5255","IfcPile COHESION Stahlbeton NPK F C25/30 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5256","IfcPile COHESION Stahlbeton NPK F C25/30 1000 INSITU","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","True","False","False"
"5257","IfcPile COHESION Stahlbeton NPK F C30/37 100 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5258","IfcPile COHESION Stahlbeton NPK F C30/37 300 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5259","IfcPile COHESION Stahlbeton NPK F C30/37 400 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5260","IfcPile COHESION Stahlbeton NPK F C30/37 500 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5261","IfcPile COHESION Stahlbeton NPK F C30/37 600 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5262","IfcPile COHESION Stahlbeton NPK F C30/37 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5263","IfcPile COHESION Stahlbeton NPK F C30/37 1000 Ortbeton","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","False","True","False"
"5264","IfcPile COHESION Stahlbeton NPK F C35/45 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5265","IfcPile COHESION Stahlbeton NPK F C35/45 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5266","IfcPile COHESION Stahlbeton NPK F C35/45 900 Ortbeton","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","True","False"
"5267","IfcPile COHESION Stahlbeton NPK F C40/50 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5268","IfcPile COHESION Stahlbeton NPK F C40/50 300 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5269","IfcPile COHESION Stahlbeton NPK F C40/50 500 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5270","IfcPile COHESION Stahlbeton NPK F C40/50 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5271","IfcPile COHESION Stahlbeton NPK F C40/50 800 Ortbeton","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","True","False"
"5272","IfcPile COHESION Stahlbeton NPK F C40/50 900 Ortbeton","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","True","False"
"5273","IfcPile COHESION Stahlbeton NPK F C40/50 900 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5274","IfcPile COHESION Stahlbeton NPK G 100","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5275","IfcPile COHESION Stahlbeton NPK G 200","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5276","IfcPile COHESION Stahlbeton NPK G 300","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","False","False"
"5277","IfcPile COHESION Stahlbeton NPK G 400","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5278","IfcPile COHESION Stahlbeton NPK G 500","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5279","IfcPile COHESION Stahlbeton NPK G 600","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5280","IfcPile COHESION Stahlbeton NPK G 700","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","False","False"
"5281","IfcPile COHESION Stahlbeton NPK G 800","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5282","IfcPile COHESION Stahlbeton NPK G 900","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","False","False"
"5283","IfcPile COHESION Stahlbeton NPK G 1000","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","False","False","False"
"5284","IfcPile COHESION Stahlbeton NPK G C20/25 200 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5285","IfcPile COHESION Stahlbeton NPK G C20/25 700 Ortbeton","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","False","True","False"
"5286","IfcPile COHESION Stahlbeton NPK G C20/25 800 INSITU","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","True","False","False"
"5287","IfcPile COHESION Stahlbeton NPK G C20/25 1000 Ortbeton","Tiefgründung Ortbetonbohrpfahl 1200","1","False","IfcPile","COHESION","True","False","False","True","False"
"5288","IfcPile COHESION Stahlbeton NPK G C25/30 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5289","IfcPile COHESION Stahlbeton NPK G C25/30 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5290","IfcPile COHESION Stahlbeton NPK G C25/30 800 Ortbeton","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","False","True","False"
"5291","IfcPile COHESION Stahlbeton NPK G C30/37 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5292","IfcPile COHESION Stahlbeton NPK G C30/37 200 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5293","IfcPile COHESION Stahlbeton NPK G C30/37 300 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5294","IfcPile COHESION Stahlbeton NPK G C30/37 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5295","IfcPile COHESION Stahlbeton NPK G C30/37 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5296","IfcPile COHESION Stahlbeton NPK G C30/37 700 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5297","IfcPile COHESION Stahlbeton NPK G C30/37 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5298","IfcPile COHESION Stahlbeton NPK G C30/37 900 INSITU","Tiefgründung Ortbetonbohrpfahl 900","1","False","IfcPile","COHESION","True","False","True","False","False"
"5299","IfcPile COHESION Stahlbeton NPK G C35/45 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5300","IfcPile COHESION Stahlbeton NPK G C35/45 300 Ortbeton","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","False","True","False"
"5301","IfcPile COHESION Stahlbeton NPK G C35/45 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5302","IfcPile COHESION Stahlbeton NPK G C35/45 500 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5303","IfcPile COHESION Stahlbeton NPK G C35/45 600 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5304","IfcPile COHESION Stahlbeton NPK G C35/45 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5305","IfcPile COHESION Stahlbeton NPK G C40/50 100 INSITU","Tiefgründung Mikrobohrpfahl","1","False","IfcPile","COHESION","True","False","True","False","False"
"5306","IfcPile COHESION Stahlbeton NPK G C40/50 600 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","False","False","False","True"
"5307","IfcPile COHESION Stahlbeton NPK G C40/50 700 INSITU","Tiefgründung Ortbetonbohrpfahl 700","1","False","IfcPile","COHESION","True","False","True","False","False"
"5308","IfcPile COHESION Stahlbeton NPK G C40/50 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","COHESION","True","True","False","False","False"
"5309","IfcPile DRIVEN S235","Stahlblech blank | Stahlprofil blank","2","True","IfcPile","DRIVEN","False","False","False","False","False"
"5310","IfcPile DRIVEN S355","Stahlblech blank | Stahlprofil blank","2","True","IfcPile","DRIVEN","False","False","False","False","False"
"5311","IfcPile DRIVEN S460","Stahlblech blank | Stahlprofil blank","2","True","IfcPile","DRIVEN","False","False","False","False","False"
"5312","IfcPile DRIVEN Beton 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5313","IfcPile DRIVEN Beton 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5314","IfcPile DRIVEN Beton 100 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5315","IfcPile DRIVEN Beton 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5316","IfcPile DRIVEN Beton 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5317","IfcPile DRIVEN Beton 200 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5318","IfcPile DRIVEN Beton 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5319","IfcPile DRIVEN Beton 300 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5320","IfcPile DRIVEN Beton 300 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5321","IfcPile DRIVEN Beton 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5322","IfcPile DRIVEN Beton 400 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5323","IfcPile DRIVEN Beton 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5324","IfcPile DRIVEN Beton 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5325","IfcPile DRIVEN Beton 500 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5326","IfcPile DRIVEN Beton 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5327","IfcPile DRIVEN Beton 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5328","IfcPile DRIVEN Beton 600 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5329","IfcPile DRIVEN Beton 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5330","IfcPile DRIVEN Beton 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5331","IfcPile DRIVEN Beton 700 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5332","IfcPile DRIVEN Beton 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5333","IfcPile DRIVEN Beton 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5334","IfcPile DRIVEN Beton 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5335","IfcPile DRIVEN Beton 800 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5336","IfcPile DRIVEN Beton 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5337","IfcPile DRIVEN Beton 900 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5338","IfcPile DRIVEN Beton 900 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5339","IfcPile DRIVEN Beton 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5340","IfcPile DRIVEN Beton 1000 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5341","IfcPile DRIVEN Beton 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5342","IfcPile DRIVEN Beton C20/25 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5343","IfcPile DRIVEN Beton C20/25 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5344","IfcPile DRIVEN Beton C20/25 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5345","IfcPile DRIVEN Beton C20/25 200 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5346","IfcPile DRIVEN Beton C20/25 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5347","IfcPile DRIVEN Beton C20/25 300 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5348","IfcPile DRIVEN Beton C20/25 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5349","IfcPile DRIVEN Beton C20/25 400 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5350","IfcPile DRIVEN Beton C20/25 500","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5351","IfcPile DRIVEN Beton C20/25 500 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5352","IfcPile DRIVEN Beton C20/25 600","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5353","IfcPile DRIVEN Beton C20/25 600 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5354","IfcPile DRIVEN Beton C20/25 700","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5355","IfcPile DRIVEN Beton C20/25 700 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5356","IfcPile DRIVEN Beton C20/25 800","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5357","IfcPile DRIVEN Beton C20/25 800 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5358","IfcPile DRIVEN Beton C20/25 900","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5359","IfcPile DRIVEN Beton C20/25 900 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5360","IfcPile DRIVEN Beton C20/25 1000","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5361","IfcPile DRIVEN Beton C20/25 1000 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5362","IfcPile DRIVEN Beton C25/30 100","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5363","IfcPile DRIVEN Beton C25/30 100 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5364","IfcPile DRIVEN Beton C25/30 200","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5365","IfcPile DRIVEN Beton C25/30 200 Fertigteil","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","True"
"5366","IfcPile DRIVEN Beton C25/30 300","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
"5367","IfcPile DRIVEN Beton C25/30 300 PRECAST","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","True","False","False","False"
"5368","IfcPile DRIVEN Beton C25/30 400","Tiefgründung Vorgefertigter Betonpfahl","1","False","IfcPile","DRIVEN","False","False","False","False","False"
